SCREEN LINE,DIRECTION,NUMBER OF STATIONS,TOTAL VEHICLES,TOTAL PERSONS,TOTAL AUTO,TOTAL AUTO PERSONS,TOTAL LIGHT TRUCKS,TOTAL TRUCKS (EXCLUDING LIGHT TRUCKS),TOTAL TRANSIT,TOTAL TRANSIT PERSONS,TOTAL BUSES,TOTAL BUS PASSENGERS,TOTAL LOCAL BUSES,TOTAL LOCAL BUS PASSENGERS,TOTAL BICYCLES,TOTAL MOTORCYCLES,TOTAL SUBWAY PASSENGERS,TOTAL GO TRAIN PASSENGERS,TOTAL PEDESTRIANS
1082I Extended Core Cordon North (Inbound),South/West,11,30297,155004,25693,32652,2570,1363,3899,122352,671,10373,370,5755,0,0,111979,0,0
1082O Extended Core Cordon North (Outbound),East/North,11,28910,132850,24636,31088,2484,1300,3708,101762,490,6376,389,5317,0,0,95386,0,0
1083I Extended Core Cordon East (Inbound),West,10,37006,68051,31349,40965,3310,1545,948,27086,802,19217,569,17652,0,0,0,7869,0
1083O Extended Core Cordon East (Outbound),East,10,31460,56708,26017,32989,3062,1608,909,23719,773,16717,568,16001,0,0,0,7002,0
1084I Downtown Cordon West (University Ave: Front-Davenport) (Inbound),East,16,86450,213050,73435,92718,7799,3240,3224,120332,1976,35447,1308,29512,0,0,84885,0,0
1084O Downtown Cordon West (University Ave: Front-Davenport) (Outbound),West,19,99511,221690,85209,108061,8712,3399,3445,113629,2191,38447,1312,28557,0,0,75182,0,0
1085I Downtown Cordon East (Jarvis: Front-Bloor) (Inbound),West,16,84294,205191,72668,94390,7196,3046,2620,110801,1384,33856,1027,30671,0,0,76945,0,0
1085O Downtown Cordon East (Jarvis: Front-Bloor) (Outbound),East,15,74691,174541,63361,79498,6738,3203,2619,95043,1389,31758,1032,28789,0,0,63285,0,0
1798I Central Area Cordon (Pre-1986) Bathurst-CP-Don River (Inbound),East/North/South/West,36,298113,668646,252316,331967,27063,15525,9126,336679,3209,71310,2273,55026,0,0,246873,18496,0
1798O Central Area Cordon (Pre-1986) Bathurst-CP-Don River (Outbound),East/North/South/West,36,280269,623017,235131,305496,26318,15630,9151,317521,3190,62290,2303,47932,0,0,237872,17359,0
1799I Central Area Cordon (After 1986) additional stns (Inbound),East/North/South/West,36,298113,668646,252316,331967,27063,15525,9126,336679,3209,71310,2273,55026,0,0,246873,18496,0
1799O Central Area Cordon (After 1986) additional stns (Outbound),East/North/South/West,36,280269,623017,235131,305496,26318,15630,9151,317521,3190,62290,2303,47932,0,0,237872,17359,0
1800I Extended Core Cordon (Inbound),East/South/West,26,131476,309823,107986,141450,11462,7603,5039,141760,1524,29015,957,21318,0,0,95386,17359,0
1800O Extended Core Cordon (Outbound),East/North/West,26,128575,283210,329175,419882,27389,32777,2416,48841,2121,34514,138,1142,0,0,0,14327,0
1801I Metro Boundary Cordon (Inbound),East/South/West,47,391462,468723,326000,412404,26151,32381,2416,45843,2121,33586,114,1831,0,0,0,12257,0
1801O Metro Boundary Cordon (Outbound),East/North/West,47,386653,458247,451158,572206,36888,26347,9233,177660,4983,84303,3095,62354,0,0,75093,18264,0
1802I Suburban Cordon-Humber River-Hwy 401-CN Uxbridge (Inbound),East/North/South/West,41,519376,749866,451158,572206,36888,26347,9233,177660,4983,84303,3095,62354,0,0,75093,18264,0
1802O Suburban Cordon-Humber River-Hwy 401-CN Uxbridge (Outbound),East/North/South/West,41,507924,745406,440768,558469,35428,26766,9195,186937,4962,84749,3188,62715,0,0,85400,16788,0
1803I Railway Cordon-CNR-CPR-Don River (Inbound),East/North/South/West,44,338105,707806,283378,373237,31730,18277,10637,334569,4720,86730,3671,69617,0,0,229343,18496,0
1803O Railway Cordon-CNR-CPR-Don River (Outbound),East/North/South/West,44,317408,668224,263439,342840,30829,18411,10690,325384,4729,83377,3677,67287,0,0,224648,17359,0
1804I Downtown Cordon-University-Davenport-Jarvis-Front (Inbound),East/North/South/West,43,212695,576241,182747,234675,18400,7552,8364,341566,3996,76811,2646,63360,0,0,246259,18496,0
1804O Downtown Cordon-University-Davenport-Jarvis-Front (Outbound),East/North/South/West,44,204953,530739,175172,222072,18093,7628,8464,308667,4060,74620,2648,59662,0,0,216978,17069,0
1806I Downtown Core Cordon-University-Dundas-Jarvis-Front (Inbound),East/North/South/West,32,121766,316843,103199,132587,10501,5142,6448,184256,2924,53781,1834,41887,0,0,111979,18496,0
1806O Downtown Core Cordon-University-Dundas-Jarvis-Front (Outbound),East/North/South/West,33,117961,286921,99509,126108,10375,5095,6500,160813,2982,48358,1839,37331,0,0,95386,17069,0
1856I GO Rail (Inbound),East/North/South/West,22,0,90008,0,0,0,0,1512,90008,0,0,0,0,0,0,0,90008,0
1856O GO Rail (Outbound),East/North/South/West,22,0,82433,0,0,0,0,1512,82433,0,0,0,0,0,0,0,82433,0
